region,district,value,month,indicator
Bakool,Ceel Barde,12.247,2021-07-01,rainfall
Bakool,Tayeeglow,36.577,2021-07-01,rainfall
Bakool,Waajid,13.263,2021-07-01,rainfall
Bakool,Rab Dhuure,45.078,2021-07-01,rainfall
Lower Shabelle,Marka,24.708,2021-08-01,rainfall
Lower Shabelle,Afgooye,10.603,2021-08-01,rainfall
Lower Shabelle,Baraawe,27.829,2021-08-01,rainfall
Lower Shabelle,Kurtunwaarey,21.942,2021-08-01,rainfall
Lower Shabelle,Qoryooley,19.528,2021-08-01,rainfall
Lower Shabelle,Sablaale,15.417,2021-08-01,rainfall
Lower Shabelle,Wanla Weyn,6.097,2021-08-01,rainfall
Bay,Baydhaba,14.239,2021-08-01,rainfall
Bay,Buur Hakaba,14.308,2021-08-01,rainfall
Bay,Diinsoor,10.236,2021-08-01,rainfall
Bay,Qansax Dheere,8.653,2021-08-01,rainfall
Bakool,Xudur,8.836,2021-08-01,rainfall
Bakool,Ceel Barde,11.47,2021-08-01,rainfall
Bakool,Tayeeglow,15.741,2021-08-01,rainfall
Bakool,Waajid,8.431,2021-08-01,rainfall
Bakool,Rab Dhuure,2.524,2021-08-01,rainfall
Lower Shabelle,Marka,13.849,2021-09-01,rainfall
Lower Shabelle,Afgooye,9.478,2021-09-01,rainfall
Lower Shabelle,Baraawe,12.112,2021-09-01,rainfall
Lower Shabelle,Kurtunwaarey,12.229,2021-09-01,rainfall
Lower Shabelle,Qoryooley,10.884,2021-09-01,rainfall
Lower Shabelle,Sablaale,12.387,2021-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.751,2021-09-01,rainfall
Bay,Baydhaba,5.354,2021-09-01,rainfall
Bay,Buur Hakaba,7.451,2021-09-01,rainfall
Bay,Diinsoor,7.796,2021-09-01,rainfall
Bay,Qansax Dheere,3.273,2021-09-01,rainfall
Bakool,Xudur,12.868,2021-09-01,rainfall
Bakool,Ceel Barde,7.223,2021-09-01,rainfall
Bakool,Tayeeglow,5.945,2021-09-01,rainfall
Bakool,Waajid,6.858,2021-09-01,rainfall
Bakool,Rab Dhuure,0.0,2021-09-01,rainfall
Lower Shabelle,Marka,7.522,2021-10-01,rainfall
Lower Shabelle,Afgooye,21.022,2021-10-01,rainfall
Lower Shabelle,Baraawe,11.202,2021-10-01,rainfall
Lower Shabelle,Kurtunwaarey,18.49,2021-10-01,rainfall
Lower Shabelle,Qoryooley,17.965,2021-10-01,rainfall
Lower Shabelle,Sablaale,22.228,2021-10-01,rainfall
Lower Shabelle,Wanla Weyn,30.566,2021-10-01,rainfall
Bay,Baydhaba,33.311,2021-10-01,rainfall
Bay,Buur Hakaba,26.192,2021-10-01,rainfall
Bay,Diinsoor,19.282,2021-10-01,rainfall
Bay,Qansax Dheere,38.46,2021-10-01,rainfall
Bakool,Xudur,30.056,2021-10-01,rainfall
Bakool,Ceel Barde,20.293,2021-10-01,rainfall
Bakool,Tayeeglow,16.353,2021-10-01,rainfall
Bakool,Waajid,31.231,2021-10-01,rainfall
Bakool,Rab Dhuure,21.2,2021-10-01,rainfall
Lower Shabelle,Marka,27.553,2021-11-01,rainfall
Lower Shabelle,Afgooye,42.863,2021-11-01,rainfall
Lower Shabelle,Baraawe,25.979,2021-11-01,rainfall
Lower Shabelle,Kurtunwaarey,36.582,2021-11-01,rainfall
Lower Shabelle,Qoryooley,35.051,2021-11-01,rainfall
Lower Shabelle,Sablaale,46.161,2021-11-01,rainfall
Lower Shabelle,Wanla Weyn,25.025,2021-11-01,rainfall
Bay,Baydhaba,24.234,2021-11-01,rainfall
Bay,Buur Hakaba,35.445,2021-11-01,rainfall
Bay,Diinsoor,58.024,2021-11-01,rainfall
Bay,Qansax Dheere,37.538,2021-11-01,rainfall
Bakool,Xudur,4.003,2021-11-01,rainfall
Bakool,Ceel Barde,3.813,2021-11-01,rainfall
Bakool,Tayeeglow,12.078,2021-11-01,rainfall
Bakool,Waajid,10.155,2021-11-01,rainfall
Bakool,Rab Dhuure,6.048,2021-11-01,rainfall
Lower Shabelle,Marka,5.258,2021-12-01,rainfall
Lower Shabelle,Afgooye,2.327,2021-12-01,rainfall
Lower Shabelle,Baraawe,2.572,2021-12-01,rainfall
Lower Shabelle,Kurtunwaarey,4.81,2021-12-01,rainfall
Lower Shabelle,Qoryooley,9.588,2021-12-01,rainfall
Lower Shabelle,Sablaale,5.066,2021-12-01,rainfall
Lower Shabelle,Wanla Weyn,4.353,2021-12-01,rainfall
Bay,Baydhaba,7.463,2021-12-01,rainfall
Bay,Buur Hakaba,3.519,2021-12-01,rainfall
Bay,Diinsoor,7.563,2021-12-01,rainfall
Bay,Qansax Dheere,6.62,2021-12-01,rainfall
Bakool,Xudur,0.697,2021-12-01,rainfall
Bakool,Ceel Barde,0.661,2021-12-01,rainfall
Bakool,Tayeeglow,1.084,2021-12-01,rainfall
Bakool,Waajid,1.78,2021-12-01,rainfall
Bakool,Rab Dhuure,1.212,2021-12-01,rainfall
Lower Shabelle,Marka,0.24,2022-02-01,rainfall
Lower Shabelle,Afgooye,0.756,2022-02-01,rainfall
Lower Shabelle,Baraawe,0.418,2022-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.674,2022-02-01,rainfall
Lower Shabelle,Qoryooley,0.532,2022-02-01,rainfall
Lower Shabelle,Sablaale,0.918,2022-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.124,2022-02-01,rainfall
Bay,Baydhaba,1.004,2022-02-01,rainfall
Bay,Buur Hakaba,1.108,2022-02-01,rainfall
Bay,Diinsoor,1.375,2022-02-01,rainfall
Bay,Qansax Dheere,1.362,2022-02-01,rainfall
Bakool,Xudur,0.568,2022-02-01,rainfall
Bakool,Ceel Barde,1.194,2022-02-01,rainfall
Bakool,Tayeeglow,0.567,2022-02-01,rainfall
Bakool,Waajid,0.85,2022-02-01,rainfall
Bakool,Rab Dhuure,0.894,2022-02-01,rainfall
Lower Shabelle,Marka,3.166,2022-03-01,rainfall
Lower Shabelle,Afgooye,7.881,2022-03-01,rainfall
Lower Shabelle,Baraawe,2.423,2022-03-01,rainfall
Lower Shabelle,Kurtunwaarey,11.517,2022-03-01,rainfall
Lower Shabelle,Qoryooley,8.588,2022-03-01,rainfall
Lower Shabelle,Sablaale,12.216,2022-03-01,rainfall
Lower Shabelle,Wanla Weyn,9.505,2022-03-01,rainfall
Bay,Baydhaba,19.592,2022-03-01,rainfall
Bay,Buur Hakaba,10.496,2022-03-01,rainfall
Bay,Diinsoor,20.758,2022-03-01,rainfall
Bay,Qansax Dheere,24.245,2022-03-01,rainfall
Bakool,Xudur,12.4,2022-03-01,rainfall
Bakool,Ceel Barde,18.822,2022-03-01,rainfall
Bakool,Tayeeglow,13.844,2022-03-01,rainfall
Bakool,Waajid,19.46,2022-03-01,rainfall
Bakool,Rab Dhuure,15.589,2022-03-01,rainfall
Lower Shabelle,Marka,40.94,2022-04-01,rainfall
Lower Shabelle,Afgooye,59.639,2022-04-01,rainfall
Lower Shabelle,Baraawe,74.093,2022-04-01,rainfall
Lower Shabelle,Kurtunwaarey,65.084,2022-04-01,rainfall
Lower Shabelle,Qoryooley,64.067,2022-04-01,rainfall
Lower Shabelle,Sablaale,79.521,2022-04-01,rainfall
Lower Shabelle,Wanla Weyn,54.867,2022-04-01,rainfall
Bay,Baydhaba,84.981,2022-04-01,rainfall
Bay,Buur Hakaba,79.097,2022-04-01,rainfall
Bay,Diinsoor,86.207,2022-04-01,rainfall
Bay,Qansax Dheere,80.869,2022-04-01,rainfall
Bakool,Xudur,50.42,2022-04-01,rainfall
Bakool,Ceel Barde,41.583,2022-04-01,rainfall
Bakool,Tayeeglow,42.345,2022-04-01,rainfall
Bakool,Waajid,77.132,2022-04-01,rainfall
Lower Shabelle,Marka,42.944,2022-05-01,rainfall
Lower Shabelle,Afgooye,46.78,2022-05-01,rainfall
Lower Shabelle,Baraawe,76.644,2022-05-01,rainfall
Lower Shabelle,Kurtunwaarey,81.031,2022-05-01,rainfall
Lower Shabelle,Qoryooley,63.568,2022-05-01,rainfall
Lower Shabelle,Sablaale,114.633,2022-05-01,rainfall
Lower Shabelle,Wanla Weyn,41.68,2022-05-01,rainfall
Bay,Baydhaba,57.655,2022-05-01,rainfall
Bay,Buur Hakaba,66.273,2022-05-01,rainfall
Bay,Diinsoor,75.809,2022-05-01,rainfall
Bay,Qansax Dheere,41.519,2022-05-01,rainfall
Bakool,Xudur,42.409,2022-05-01,rainfall
Bakool,Ceel Barde,27.769,2022-05-01,rainfall
Bakool,Tayeeglow,50.769,2022-05-01,rainfall
Bakool,Waajid,50.442,2022-05-01,rainfall
Bakool,Rab Dhuure,37.145,2022-05-01,rainfall
Lower Shabelle,Marka,25.24,2022-06-01,rainfall
Lower Shabelle,Afgooye,20.557,2022-06-01,rainfall
Lower Shabelle,Baraawe,43.015,2022-06-01,rainfall
Lower Shabelle,Kurtunwaarey,31.23,2022-06-01,rainfall
Lower Shabelle,Qoryooley,25.475,2022-06-01,rainfall
Lower Shabelle,Sablaale,41.415,2022-06-01,rainfall
Lower Shabelle,Wanla Weyn,12.586,2022-06-01,rainfall
Bay,Baydhaba,9.442,2022-06-01,rainfall
Bay,Buur Hakaba,19.742,2022-06-01,rainfall
Bay,Diinsoor,19.406,2022-06-01,rainfall
Bay,Qansax Dheere,5.944,2022-06-01,rainfall
Bakool,Xudur,1.153,2022-06-01,rainfall
Bakool,Ceel Barde,1.095,2022-06-01,rainfall
Bakool,Tayeeglow,4.493,2022-06-01,rainfall
Bakool,Waajid,5.191,2022-06-01,rainfall
Bakool,Rab Dhuure,1.017,2022-06-01,rainfall
Lower Shabelle,Marka,32.546,2022-07-01,rainfall
Lower Shabelle,Afgooye,26.774,2022-07-01,rainfall
Lower Shabelle,Baraawe,38.636,2022-07-01,rainfall
Lower Shabelle,Kurtunwaarey,33.549,2022-07-01,rainfall
Lower Shabelle,Qoryooley,30.056,2022-07-01,rainfall
Lower Shabelle,Sablaale,39.614,2022-07-01,rainfall
Lower Shabelle,Wanla Weyn,15.901,2022-07-01,rainfall
Bay,Baydhaba,24.758,2022-07-01,rainfall
Bay,Buur Hakaba,25.532,2022-07-01,rainfall
Bay,Diinsoor,22.765,2022-07-01,rainfall
Bay,Qansax Dheere,15.376,2022-07-01,rainfall
Bakool,Xudur,12.944,2022-07-01,rainfall
Bakool,Ceel Barde,12.382,2022-07-01,rainfall
Bakool,Tayeeglow,33.712,2022-07-01,rainfall
Bakool,Waajid,13.176,2022-07-01,rainfall
Bakool,Rab Dhuure,1.698,2022-07-01,rainfall
Lower Shabelle,Marka,21.156,2022-08-01,rainfall
Lower Shabelle,Afgooye,9.748,2022-08-01,rainfall
Lower Shabelle,Baraawe,24.551,2022-08-01,rainfall
Lower Shabelle,Kurtunwaarey,18.627,2022-08-01,rainfall
Lower Shabelle,Qoryooley,16.892,2022-08-01,rainfall
Lower Shabelle,Sablaale,13.679,2022-08-01,rainfall
Lower Shabelle,Wanla Weyn,6.765,2022-08-01,rainfall
Bay,Baydhaba,14.217,2022-08-01,rainfall
Bay,Buur Hakaba,12.922,2022-08-01,rainfall
Bay,Diinsoor,9.665,2022-08-01,rainfall
Bay,Qansax Dheere,8.305,2022-08-01,rainfall
Bakool,Xudur,8.9,2022-08-01,rainfall
Bakool,Ceel Barde,11.602,2022-08-01,rainfall
Bakool,Tayeeglow,16.56,2022-08-01,rainfall
Bakool,Waajid,8.663,2022-08-01,rainfall
Bakool,Rab Dhuure,2.572,2022-08-01,rainfall
Lower Shabelle,Marka,6.325,2022-09-01,rainfall
Lower Shabelle,Afgooye,5.633,2022-09-01,rainfall
Lower Shabelle,Baraawe,9.102,2022-09-01,rainfall
Lower Shabelle,Kurtunwaarey,9.811,2022-09-01,rainfall
Lower Shabelle,Qoryooley,7.38,2022-09-01,rainfall
Lower Shabelle,Sablaale,12.0,2022-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.64,2022-09-01,rainfall
Bay,Baydhaba,6.401,2022-09-01,rainfall
Bay,Buur Hakaba,8.059,2022-09-01,rainfall
Bay,Diinsoor,10.403,2022-09-01,rainfall
Bay,Qansax Dheere,3.347,2022-09-01,rainfall
Bakool,Xudur,21.057,2022-09-01,rainfall
Bakool,Ceel Barde,8.05,2022-09-01,rainfall
Bakool,Tayeeglow,6.872,2022-09-01,rainfall
Bakool,Waajid,10.899,2022-09-01,rainfall
Bakool,Rab Dhuure,10.052,2022-09-01,rainfall
Lower Shabelle,Marka,10.115,2022-10-01,rainfall
Lower Shabelle,Afgooye,25.533,2022-10-01,rainfall
Lower Shabelle,Baraawe,18.919,2022-10-01,rainfall
Lower Shabelle,Kurtunwaarey,46.185,2022-10-01,rainfall
Lower Shabelle,Qoryooley,35.682,2022-10-01,rainfall
Lower Shabelle,Sablaale,45.769,2022-10-01,rainfall
Lower Shabelle,Wanla Weyn,31.587,2022-10-01,rainfall
Bay,Baydhaba,90.778,2022-10-01,rainfall
Bay,Buur Hakaba,48.678,2022-10-01,rainfall
Bay,Diinsoor,28.765,2022-10-01,rainfall
Bay,Qansax Dheere,75.09,2022-10-01,rainfall
Bakool,Xudur,87.626,2022-10-01,rainfall
Bakool,Ceel Barde,62.812,2022-10-01,rainfall
Bakool,Tayeeglow,47.65,2022-10-01,rainfall
Bakool,Waajid,88.744,2022-10-01,rainfall
Bakool,Rab Dhuure,62.684,2022-10-01,rainfall
Lower Shabelle,Marka,17.3,2022-11-01,rainfall
Lower Shabelle,Afgooye,30.1,2022-11-01,rainfall
Lower Shabelle,Baraawe,15.7,2022-11-01,rainfall
Lower Shabelle,Kurtunwaarey,17.4,2022-11-01,rainfall
Lower Shabelle,Qoryooley,21.1,2022-11-01,rainfall
Lower Shabelle,Sablaale,22.8,2022-11-01,rainfall
Lower Shabelle,Wanla Weyn,19.9,2022-11-01,rainfall
Bay,Baydhaba,14.1,2022-11-01,rainfall
Bay,Buur Hakaba,17.5,2022-11-01,rainfall
Bay,Diinsoor,26.3,2022-11-01,rainfall
Bay,Qansax Dheere,15.3,2022-11-01,rainfall
Bakool,Xudur,5.5,2022-11-01,rainfall
Bakool,Ceel Barde,8.6,2022-11-01,rainfall
Bakool,Tayeeglow,14.4,2022-11-01,rainfall
Bakool,Waajid,12.1,2022-11-01,rainfall
Bakool,Rab Dhuure,7.9,2022-11-01,rainfall
Lower Shabelle,Marka,5.253,2022-12-01,rainfall
Lower Shabelle,Afgooye,6.802,2022-12-01,rainfall
Lower Shabelle,Baraawe,4.448,2022-12-01,rainfall
Lower Shabelle,Kurtunwaarey,8.174,2022-12-01,rainfall
Lower Shabelle,Qoryooley,7.595,2022-12-01,rainfall
Lower Shabelle,Sablaale,8.965,2022-12-01,rainfall
Lower Shabelle,Wanla Weyn,3.521,2022-12-01,rainfall
Bay,Baydhaba,2.139,2022-12-01,rainfall
Bay,Buur Hakaba,3.332,2022-12-01,rainfall
Bay,Diinsoor,2.799,2022-12-01,rainfall
Bay,Qansax Dheere,2.272,2022-12-01,rainfall
Bakool,Xudur,0.259,2022-12-01,rainfall
Bakool,Ceel Barde,0.25,2022-12-01,rainfall
Bakool,Tayeeglow,0.68,2022-12-01,rainfall
Bakool,Waajid,0.892,2022-12-01,rainfall
Bakool,Rab Dhuure,0.447,2022-12-01,rainfall
Lower Shabelle,Marka,2.356,2023-01-01,rainfall
Lower Shabelle,Afgooye,2.764,2023-01-01,rainfall
Lower Shabelle,Baraawe,0.602,2023-01-01,rainfall
Lower Shabelle,Kurtunwaarey,2.422,2023-01-01,rainfall
Lower Shabelle,Qoryooley,3.132,2023-01-01,rainfall
Lower Shabelle,Sablaale,1.999,2023-01-01,rainfall
Lower Shabelle,Wanla Weyn,2.019,2023-01-01,rainfall
Bay,Baydhaba,1.98,2023-01-01,rainfall
Bay,Buur Hakaba,1.911,2023-01-01,rainfall
Bay,Diinsoor,3.255,2023-01-01,rainfall
Bay,Qansax Dheere,2.923,2023-01-01,rainfall
Bakool,Xudur,0.462,2023-01-01,rainfall
Bakool,Ceel Barde,0.725,2023-01-01,rainfall
Bakool,Tayeeglow,0.651,2023-01-01,rainfall
Bakool,Waajid,1.239,2023-01-01,rainfall
Bakool,Rab Dhuure,0.663,2023-01-01,rainfall
Lower Shabelle,Marka,3.515,2023-03-01,rainfall
Lower Shabelle,Afgooye,5.707,2023-03-01,rainfall
Lower Shabelle,Baraawe,3.1,2023-03-01,rainfall
Lower Shabelle,Kurtunwaarey,11.347,2023-03-01,rainfall
Lower Shabelle,Qoryooley,6.642,2023-03-01,rainfall
Lower Shabelle,Sablaale,12.587,2023-03-01,rainfall
Lower Shabelle,Wanla Weyn,10.012,2023-03-01,rainfall
Bay,Baydhaba,27.333,2023-03-01,rainfall
Bay,Buur Hakaba,12.833,2023-03-01,rainfall
Bay,Diinsoor,32.621,2023-03-01,rainfall
Bay,Qansax Dheere,43.196,2023-03-01,rainfall
Bakool,Xudur,13.311,2023-03-01,rainfall
Bakool,Ceel Barde,20.072,2023-03-01,rainfall
Bakool,Tayeeglow,14.122,2023-03-01,rainfall
Bakool,Waajid,26.812,2023-03-01,rainfall
Bakool,Rab Dhuure,27.031,2023-03-01,rainfall
Lower Shabelle,Marka,106.523,2023-04-01,rainfall
Lower Shabelle,Afgooye,152.936,2023-04-01,rainfall
Lower Shabelle,Baraawe,174.86,2023-04-01,rainfall
Lower Shabelle,Kurtunwaarey,168.804,2023-04-01,rainfall
Lower Shabelle,Qoryooley,147.82,2023-04-01,rainfall
Lower Shabelle,Sablaale,253.471,2023-04-01,rainfall
Lower Shabelle,Wanla Weyn,137.283,2023-04-01,rainfall
Bay,Baydhaba,164.982,2023-04-01,rainfall
Bay,Buur Hakaba,196.498,2023-04-01,rainfall
Bay,Diinsoor,175.825,2023-04-01,rainfall
Bay,Qansax Dheere,179.331,2023-04-01,rainfall
Bakool,Xudur,125.399,2023-04-01,rainfall
Bakool,Ceel Barde,100.405,2023-04-01,rainfall
Bakool,Tayeeglow,109.379,2023-04-01,rainfall
Bakool,Waajid,162.373,2023-04-01,rainfall
Bakool,Rab Dhuure,164.32,2023-04-01,rainfall
Lower Shabelle,Marka,15.75,2023-05-01,rainfall
Lower Shabelle,Afgooye,26.388,2023-05-01,rainfall
Lower Shabelle,Baraawe,34.73,2023-05-01,rainfall
Lower Shabelle,Kurtunwaarey,38.788,2023-05-01,rainfall
Lower Shabelle,Qoryooley,33.398,2023-05-01,rainfall
Lower Shabelle,Sablaale,51.343,2023-05-01,rainfall
Lower Shabelle,Wanla Weyn,26.672,2023-05-01,rainfall
Bay,Baydhaba,38.092,2023-05-01,rainfall
Bay,Buur Hakaba,41.23,2023-05-01,rainfall
Bay,Diinsoor,41.266,2023-05-01,rainfall
Bay,Qansax Dheere,24.408,2023-05-01,rainfall
Bakool,Xudur,33.86,2023-05-01,rainfall
Bakool,Ceel Barde,24.278,2023-05-01,rainfall
Bakool,Tayeeglow,30.092,2023-05-01,rainfall
Bakool,Waajid,35.921,2023-05-01,rainfall
Bakool,Rab Dhuure,26.345,2023-05-01,rainfall
Lower Shabelle,Marka,29.817,2023-06-01,rainfall
Lower Shabelle,Afgooye,20.404,2023-06-01,rainfall
Lower Shabelle,Baraawe,37.289,2023-06-01,rainfall
Lower Shabelle,Kurtunwaarey,32.202,2023-06-01,rainfall
Lower Shabelle,Qoryooley,22.53,2023-06-01,rainfall
Lower Shabelle,Sablaale,38.791,2023-06-01,rainfall
Lower Shabelle,Wanla Weyn,11.893,2023-06-01,rainfall
Bay,Baydhaba,10.072,2023-06-01,rainfall
Bay,Buur Hakaba,19.019,2023-06-01,rainfall
Bay,Diinsoor,18.823,2023-06-01,rainfall
Bay,Qansax Dheere,6.144,2023-06-01,rainfall
Bakool,Xudur,1.944,2023-06-01,rainfall
Bakool,Ceel Barde,1.714,2023-06-01,rainfall
Bakool,Tayeeglow,7.602,2023-06-01,rainfall
Bakool,Waajid,5.042,2023-06-01,rainfall
Bakool,Rab Dhuure,1.234,2023-06-01,rainfall
Lower Shabelle,Marka,15.209,2023-07-01,rainfall
Lower Shabelle,Afgooye,11.631,2023-07-01,rainfall
Lower Shabelle,Baraawe,21.052,2023-07-01,rainfall
Lower Shabelle,Kurtunwaarey,16.265,2023-07-01,rainfall
Lower Shabelle,Qoryooley,13.709,2023-07-01,rainfall
Lower Shabelle,Sablaale,21.276,2023-07-01,rainfall
Lower Shabelle,Wanla Weyn,7.729,2023-07-01,rainfall
Bay,Baydhaba,14.711,2023-07-01,rainfall
Bay,Buur Hakaba,13.447,2023-07-01,rainfall
Bay,Diinsoor,13.241,2023-07-01,rainfall
Bay,Qansax Dheere,9.397,2023-07-01,rainfall
Bakool,Xudur,7.854,2023-07-01,rainfall
Bakool,Ceel Barde,7.288,2023-07-01,rainfall
Bakool,Tayeeglow,19.756,2023-07-01,rainfall
Bakool,Waajid,8.009,2023-07-01,rainfall
Bakool,Rab Dhuure,1.041,2023-07-01,rainfall
Lower Shabelle,Marka,16.621,2023-08-01,rainfall
Lower Shabelle,Afgooye,6.955,2023-08-01,rainfall
Lower Shabelle,Baraawe,23.345,2023-08-01,rainfall
Lower Shabelle,Kurtunwaarey,15.977,2023-08-01,rainfall
Lower Shabelle,Qoryooley,13.834,2023-08-01,rainfall
Lower Shabelle,Sablaale,13.259,2023-08-01,rainfall
Lower Shabelle,Wanla Weyn,5.335,2023-08-01,rainfall
Bay,Baydhaba,15.082,2023-08-01,rainfall
Bay,Buur Hakaba,11.582,2023-08-01,rainfall
Bay,Diinsoor,9.289,2023-08-01,rainfall
Bay,Qansax Dheere,8.084,2023-08-01,rainfall
Bakool,Xudur,10.782,2023-08-01,rainfall
Bakool,Ceel Barde,11.527,2023-08-01,rainfall
Bakool,Tayeeglow,16.062,2023-08-01,rainfall
Bakool,Waajid,8.084,2023-08-01,rainfall
Bakool,Rab Dhuure,2.497,2023-08-01,rainfall
Lower Shabelle,Marka,8.005,2023-09-01,rainfall
Lower Shabelle,Afgooye,5.498,2023-09-01,rainfall
Lower Shabelle,Baraawe,13.616,2023-09-01,rainfall
Lower Shabelle,Kurtunwaarey,13.754,2023-09-01,rainfall
Lower Shabelle,Qoryooley,7.244,2023-09-01,rainfall
Lower Shabelle,Sablaale,19.547,2023-09-01,rainfall
Lower Shabelle,Wanla Weyn,3.677,2023-09-01,rainfall
Bay,Baydhaba,5.723,2023-09-01,rainfall
Bay,Buur Hakaba,7.647,2023-09-01,rainfall
Bay,Diinsoor,10.815,2023-09-01,rainfall
Bay,Qansax Dheere,4.767,2023-09-01,rainfall
Bakool,Xudur,15.147,2023-09-01,rainfall
Bakool,Ceel Barde,9.58,2023-09-01,rainfall
Bakool,Tayeeglow,7.402,2023-09-01,rainfall
Bakool,Waajid,7.253,2023-09-01,rainfall
Bakool,Rab Dhuure,5.745,2023-09-01,rainfall
Lower Shabelle,Marka,33.655,2023-10-01,rainfall
Lower Shabelle,Afgooye,129.904,2023-10-01,rainfall
Lower Shabelle,Baraawe,39.419,2023-10-01,rainfall
Lower Shabelle,Kurtunwaarey,154.283,2023-10-01,rainfall
Lower Shabelle,Qoryooley,140.142,2023-10-01,rainfall
Lower Shabelle,Sablaale,132.694,2023-10-01,rainfall
Lower Shabelle,Wanla Weyn,197.511,2023-10-01,rainfall
Bay,Baydhaba,238.172,2023-10-01,rainfall
Bay,Buur Hakaba,207.68,2023-10-01,rainfall
Bay,Diinsoor,165.653,2023-10-01,rainfall
Bay,Qansax Dheere,209.945,2023-10-01,rainfall
Bakool,Xudur,222.844,2023-10-01,rainfall
Bakool,Ceel Barde,167.656,2023-10-01,rainfall
Bakool,Tayeeglow,133.908,2023-10-01,rainfall
Bakool,Waajid,274.314,2023-10-01,rainfall
Bakool,Rab Dhuure,248.145,2023-10-01,rainfall
Lower Shabelle,Marka,138.256,2023-11-01,rainfall
Lower Shabelle,Afgooye,213.16,2023-11-01,rainfall
Lower Shabelle,Baraawe,135.959,2023-11-01,rainfall
Lower Shabelle,Kurtunwaarey,169.504,2023-11-01,rainfall
Lower Shabelle,Qoryooley,140.782,2023-11-01,rainfall
Lower Shabelle,Sablaale,204.227,2023-11-01,rainfall
Lower Shabelle,Wanla Weyn,177.0,2023-11-01,rainfall
Bay,Baydhaba,171.897,2023-11-01,rainfall
Bay,Buur Hakaba,166.106,2023-11-01,rainfall
Bay,Diinsoor,268.485,2023-11-01,rainfall
Bay,Qansax Dheere,220.507,2023-11-01,rainfall
Bakool,Xudur,65.055,2023-11-01,rainfall
Bakool,Ceel Barde,69.035,2023-11-01,rainfall
Bakool,Tayeeglow,108.16,2023-11-01,rainfall
Bakool,Waajid,111.823,2023-11-01,rainfall
Bakool,Rab Dhuure,83.104,2023-11-01,rainfall
Lower Shabelle,Marka,4.072,2023-12-01,rainfall
Lower Shabelle,Afgooye,4.1,2023-12-01,rainfall
Lower Shabelle,Baraawe,4.39,2023-12-01,rainfall
Lower Shabelle,Kurtunwaarey,3.293,2023-12-01,rainfall
Lower Shabelle,Qoryooley,2.76,2023-12-01,rainfall
Lower Shabelle,Sablaale,3.286,2023-12-01,rainfall
Lower Shabelle,Wanla Weyn,4.46,2023-12-01,rainfall
Bay,Baydhaba,5.569,2023-12-01,rainfall
Bay,Buur Hakaba,0.746,2023-12-01,rainfall
Bay,Diinsoor,0.685,2023-12-01,rainfall
Bay,Qansax Dheere,1.502,2023-12-01,rainfall
Bakool,Xudur,1.748,2023-12-01,rainfall
Bakool,Ceel Barde,1.311,2023-12-01,rainfall
Bakool,Tayeeglow,7.574,2023-12-01,rainfall
Bakool,Waajid,1.362,2023-12-01,rainfall
Bakool,Rab Dhuure,2.463,2023-12-01,rainfall
Lower Shabelle,Marka,1.045,2024-01-01,rainfall
Lower Shabelle,Afgooye,1.403,2024-01-01,rainfall
Lower Shabelle,Baraawe,0.469,2024-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.84,2024-01-01,rainfall
Lower Shabelle,Qoryooley,1.069,2024-01-01,rainfall
Lower Shabelle,Sablaale,0.819,2024-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.776,2024-01-01,rainfall
Bay,Baydhaba,1.408,2024-01-01,rainfall
Bay,Buur Hakaba,1.021,2024-01-01,rainfall
Bay,Diinsoor,1.071,2024-01-01,rainfall
Bay,Qansax Dheere,1.444,2024-01-01,rainfall
Bakool,Xudur,0.462,2024-01-01,rainfall
Bakool,Ceel Barde,0.717,2024-01-01,rainfall
Bakool,Tayeeglow,0.693,2024-01-01,rainfall
Bakool,Waajid,0.64,2024-01-01,rainfall
Bakool,Rab Dhuure,0.387,2024-01-01,rainfall
Lower Shabelle,Marka,0.249,2024-02-01,rainfall
Lower Shabelle,Afgooye,0.736,2024-02-01,rainfall
Lower Shabelle,Baraawe,0.418,2024-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.678,2024-02-01,rainfall
Lower Shabelle,Qoryooley,0.533,2024-02-01,rainfall
Lower Shabelle,Sablaale,0.918,2024-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.149,2024-02-01,rainfall
Bay,Baydhaba,1.278,2024-02-01,rainfall
Bay,Buur Hakaba,1.159,2024-02-01,rainfall
Bay,Diinsoor,1.354,2024-02-01,rainfall
Bay,Qansax Dheere,1.305,2024-02-01,rainfall
Bakool,Xudur,0.598,2024-02-01,rainfall
Bakool,Ceel Barde,1.231,2024-02-01,rainfall
Bakool,Tayeeglow,0.952,2024-02-01,rainfall
Bakool,Waajid,0.859,2024-02-01,rainfall
Bakool,Rab Dhuure,0.904,2024-02-01,rainfall
Lower Shabelle,Marka,5.179,2024-03-01,rainfall
Lower Shabelle,Afgooye,7.958,2024-03-01,rainfall
Lower Shabelle,Baraawe,3.081,2024-03-01,rainfall
Lower Shabelle,Kurtunwaarey,10.86,2024-03-01,rainfall
